C(%);Mn(%);Si(%);S(%);P(%);Ti(ppm);B(ppm);Al(ppm);N(ppm);O(ppm);Cr(%);Ni(%);Mo(%);V(ppm);Cu(%);Nb(ppm);Temp;Charpy
0.069;1.36;0.37;0.007;0.009;250;169;5;63;253;0.03;0.03;0.005;5;0.03;5;20;195
0.069;1.36;0.37;0.007;0.009;250;169;5;63;253;0.03;0.03;0.005;5;0.03;5;30;196
0.069;1.36;0.37;0.007;0.009;250;169;5;63;253;0.03;0.03;0.005;5;0.03;5;40;197
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;-120;2
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;-110;3
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;-100;4
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;-90;10
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;-80;38
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;-70;75
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;-60;114
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;-50;150
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;-40;178
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;-30;192
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;-20;202
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;-10;212
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;0;219
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;10;223
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;20;226
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;30;226
0.069;1.47;0.45;0.005;0.006;410;2;5;77;282;0.03;0.03;0.005;5;0.03;5;40;226
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;-120;3
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;-110;6
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;-100;12
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;-90;54
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;-80;94
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;-70;133
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;-60;154
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;-50;170
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;-40;186
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;-30;202
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;-20;208
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;-10;224
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;0;226
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;10;227
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;20;227
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;30;227
0.077;1.56;0.39;0.006;0.011;400;14;5;68;286;0.03;0.03;0.005;5;0.03;5;40;227
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;-120;2
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;-110;9
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;-100;38
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;-90;72
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;-80;106
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;-70;139
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;-60;159
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;-50;169
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;-40;177
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;-30;184
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;-20;192
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;-10;200
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;0;207
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;10;213
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;20;213
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;30;213
0.074;1.5;0.39;0.006;0.009;410;29;5;72;275;0.03;0.03;0.005;5;0.03;5;40;213
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;-120;14
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;-110;39
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;-100;63
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;-90;86
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;-80;110
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;-70;130
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;-60;150
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;-50;170
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;-40;186
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;-30;199
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;-20;210
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;-10;220
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;0;229
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;10;232
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;20;234
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;30;234
0.075;1.49;0.37;0.006;0.01;370;41;5;69;282;0.03;0.03;0.005;5;0.03;5;40;234
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;-120;8
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;-110;22
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;-100;47
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;-90;76
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;-80;109
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;-70;137
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;-60;159
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;-50;170
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;-40;179
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;-30;189
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;-20;198
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;-10;206
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;0;214
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;10;219
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;20;222
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;30;224
0.075;1.5;0.4;0.006;0.01;390;51;5;85;297;0.03;0.03;0.005;5;0.03;5;40;224
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;-120;8
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;-110;11
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;-100;20
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;-90;49
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;-80;60
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;-70;79
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;-60;106
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;-50;134
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;-40;160
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;-30;180
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;-20;194
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;-10;198
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;0;198
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;10;198
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;20;198
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;30;198
0.077;1.53;0.42;0.006;0.01;430;108;5;79;298;0.03;0.03;0.005;5;0.03;5;40;198
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;-120;3
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;-110;4
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;-100;6
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;-90;10
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;-80;28
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;-70;51
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;-60;81
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;-50;110
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;-40;136
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;-30;154
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;-20;172
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;-10;188
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;0;201
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;10;208
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;20;212
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;30;214
0.073;1.52;0.4;0.006;0.011;390;158;5;84;290;0.03;0.03;0.005;5;0.03;5;40;216
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;-120;6
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;-110;6
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;-100;7
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;-90;10
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;-80;14
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;-70;24
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;-60;76
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;-50;124
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;-40;155
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;-30;171
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;-20;182
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;-10;194
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;0;204
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;10;212
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;20;218
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;30;223
0.074;1.5;0.47;0.006;0.01;580;1;5;75;292;0.03;0.03;0.005;5;0.03;5;40;226
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;-120;6
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;-110;14
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;-100;35
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;-90;62
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;-80;89
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;-70;114
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;-60;134
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;-50;150
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;-40;164
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;-30;175
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;-20;184
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;-10;192
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;0;197
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;10;201
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;20;202
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;30;202
0.073;1.54;0.48;0.006;0.01;520;32;5;84;294;0.03;0.03;0.005;5;0.03;5;40;202
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;-120;2
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;-110;3
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;-100;6
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;-90;13
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;-80;52
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;-70;84
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;-60;118
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;-50;148
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;-40;164
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;-30;178
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;-20;185
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;-10;188
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;0;190
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;10;191
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;20;192
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;30;192
0.075;1.52;0.45;0.005;0.009;610;59;5;82;280;0.03;0.03;0.005;5;0.03;5;40;192
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;-120;2
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;-110;2
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;-100;3
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;-90;11
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;-80;34
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;-70;62
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;-60;87
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;-50;113
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;-40;138
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;-30;155
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;-20;167
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;-10;174
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;0;180
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;10;182
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;20;182
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;30;182
0.07;1.48;0.42;0.006;0.009;610;95;5;63;298;0.03;0.03;0.005;5;0.03;5;40;182
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;-120;1
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;-110;2
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;-100;2
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;-90;3
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;-80;4
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;-70;14
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;-60;39
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;-50;71
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;-40;106
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;-30;131
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;-20;148
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;-10;162
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;0;174
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;10;179
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;20;182
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;30;182
0.067;1.49;0.4;0.005;0.009;640;122;5;78;305;0.03;0.03;0.005;5;0.03;5;40;182
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;-120;2
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;-110;3
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;-100;4
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;-90;6
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;-80;11
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;-70;16
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;-60;22
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;-50;30
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;-40;54
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;-30;85
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;-20;118
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;-10;145
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;0;165
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;10;174
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;20;178
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;30;178
0.074;1.48;0.39;0.005;0.009;660;155;5;71;320;0.03;0.03;0.005;5;0.03;5;40;178
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;-120;3
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;-110;5
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;-100;10
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;-90;24
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;-80;56
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;-70;91
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;-60;122
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;-50;146
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;-40;162
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;-30;174
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;-20;184
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;-10;191
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;0;196
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;10;200
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;20;202
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;30;202
0.077;1.46;0.27;0.008;0.007;28;3;5;81;459;0.03;0.03;0.005;5;0.03;5;40;202
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;-120;2
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;-110;2
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;-100;2
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;-90;2
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;-80;3
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;-70;6
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;-60;9
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;-50;18
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;-40;30
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;-30;42
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;-20;64
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;-10;121
0.074;1.4;0.25;0.008;0.007;1;1;6;79;475;0.03;0.03;0.005;5;0.03;5;0;158
