#H S_W[ 1]  S_W[ 2]  S_W[ 3]  S_W[ 4]  S_W[ 5]  S_W[ 6]  S_W[ 7]  S_W[ 8]  S_W[ 9]  S_W[10]  S_W[11]  S_W[12]  S_W[13]  S_W[14]  S_W[15]  S_W[16]  S_W[17]  S_W[18]  S_W[19]  SIGMA_NU D_EN    D_X2 /NDF WX2/k1 WX2/k2 WX2/k3 WX2/k4 WX2/k5 WX2/k6 WX2/k7 WX2/k8 WX2/k9 WX2/k10 WX2/k11 WX2/k12 WX2/k13 WX2/k14 WX2/k15 WX2/k16 WX2/k17 WX2/k18 WX2/k19 GAMMA3 LOGOC3  LOGOCF  SYMS NU T_EN   MT_EB     T_X2   NDF  T_EN 2   MT_E2B   T_X2 2 NDF  EVAB    EVB     EVDENCE EVAB2   FUDGE1  FUDGE2  
18    2.084    1.733    1.782    2.296    0.825    20.27    2.804    2.087    2.123    1.208    1.042    1.438    1.043    2.343    2.132    1.882    3.253    10.26   0.5935 0.053471   15.83 1.108e+04 11413  98.93  99.41   98.7  96.09  93.17  99.78   99.6  99.32  99.48  98.94  98.19  98.86  97.35  99.14  98.22  94.02  99.79  99.64  95.28  336.5   300.2  -564.7    1  0   15.835    17383 1.108e+04 11413   15.835    17383 1.108e+04 11413   16714   16663   16658   17014 0.0014717   12648 
