#H S_W[ 1]  S_W[ 2]  S_W[ 3]  S_W[ 4]  S_W[ 5]  S_W[ 6]  S_W[ 7]  S_W[ 8]  S_W[ 9]  S_W[10]  S_W[11]  S_W[12]  S_W[13]  S_W[14]  S_W[15]  S_W[16]  S_W[17]  S_W[18]  S_W[19]  SIGMA_NU D_EN    D_X2 /NDF WX2/k1 WX2/k2 WX2/k3 WX2/k4 WX2/k5 WX2/k6 WX2/k7 WX2/k8 WX2/k9 WX2/k10 WX2/k11 WX2/k12 WX2/k13 WX2/k14 WX2/k15 WX2/k16 WX2/k17 WX2/k18 WX2/k19 GAMMA3 LOGOC3  LOGOCF  SYMS NU T_EN   MT_EB     T_X2   NDF  T_EN 2   MT_E2B   T_X2 2 NDF  EVAB    EVB     EVDENCE EVAB2   FUDGE1  FUDGE2  
20    2.064    2.204    1.672    1.943    1.032    22.84    2.599    2.452    1.785   0.7242    1.248    1.665   0.9189   0.6473    2.247    1.933    3.258    12.33   0.8625 0.051024   14.37 1.104e+04 11413  98.62  99.53   98.3  95.51  94.92  99.89   99.3  99.14  99.42  97.84  98.05  99.33  97.14  89.36  97.21  94.57  99.79   99.8  93.06  371.1   335.1  -613.7    1  0   14.373    17934 1.104e+04 11413   14.373    17934 1.104e+04 11413   17207   17155   17150   17542 0.001344   12775 
