#H S_W[ 1]  S_W[ 2]  S_W[ 3]  S_W[ 4]  S_W[ 5]  S_W[ 6]  S_W[ 7]  S_W[ 8]  S_W[ 9]  S_W[10]  S_W[11]  S_W[12]  S_W[13]  S_W[14]  S_W[15]  S_W[16]  S_W[17]  S_W[18]  S_W[19]  SIGMA_NU D_EN    D_X2 /NDF WX2/k1 WX2/k2 WX2/k3 WX2/k4 WX2/k5 WX2/k6 WX2/k7 WX2/k8 WX2/k9 WX2/k10 WX2/k11 WX2/k12 WX2/k13 WX2/k14 WX2/k15 WX2/k16 WX2/k17 WX2/k18 WX2/k19 GAMMA3 LOGOC3  LOGOCF  SYMS NU T_EN   MT_EB     T_X2   NDF  T_EN 2   MT_E2B   T_X2 2 NDF  EVAB    EVB     EVDENCE EVAB2   FUDGE1  FUDGE2  
19    1.108    1.271   0.9753   0.8817   0.7901    5.277     1.87    1.134    1.187   0.9869   0.9691    2.063   0.6905    1.072    1.205   0.9613    2.749    3.578   0.7812 0.058208   18.75 1.107e+04 11413  96.31  98.91  96.87  85.13  93.07  99.41  99.13  98.39  98.69   98.6  93.24  99.12  94.64  90.61  93.63  82.85   99.6  98.46  92.97  344.8   317.7  -429.4    1  0    18.75    16414 1.107e+04 11413    18.75    16414 1.107e+04 11413   15884   15833   15828   16202 0.0017452   12679 
