#H S_W[ 1]  S_W[ 2]  S_W[ 3]  S_W[ 4]  S_W[ 5]  S_W[ 6]  S_W[ 7]  S_W[ 8]  S_W[ 9]  S_W[10]  S_W[11]  S_W[12]  S_W[13]  S_W[14]  S_W[15]  S_W[16]  S_W[17]  S_W[18]  S_W[19]  SIGMA_NU D_EN    D_X2 /NDF WX2/k1 WX2/k2 WX2/k3 WX2/k4 WX2/k5 WX2/k6 WX2/k7 WX2/k8 WX2/k9 WX2/k10 WX2/k11 WX2/k12 WX2/k13 WX2/k14 WX2/k15 WX2/k16 WX2/k17 WX2/k18 WX2/k19 GAMMA3 LOGOC3  LOGOCF  SYMS NU T_EN   MT_EB     T_X2   NDF  T_EN 2   MT_E2B   T_X2 2 NDF  EVAB    EVB     EVDENCE EVAB2   FUDGE1  FUDGE2  
20    1.129    1.077    1.395   0.8832   0.7146    10.75    1.697    1.457     1.22   0.5804    1.506    1.234   0.5941    3.343    1.041    1.497    2.609    6.778    1.365 0.053188   15.62 1.104e+04 11413  97.31  99.14  98.45  88.63  94.02  99.44  99.29  98.98   99.3  97.98  96.85  99.17  93.66  99.34  96.87  90.79  99.78   99.3  91.28  368.8   335.1  -509.2    1  0   15.622    17459 1.104e+04 11413   15.622    17459 1.104e+04 11413   16837   16785   16780   17173 0.0014602   12767 
