#H S_W[ 1]  S_W[ 2]  S_W[ 3]  S_W[ 4]  S_W[ 5]  S_W[ 6]  S_W[ 7]  S_W[ 8]  S_W[ 9]  S_W[10]  S_W[11]  S_W[12]  S_W[13]  S_W[14]  S_W[15]  S_W[16]  S_W[17]  S_W[18]  S_W[19]  SIGMA_NU D_EN    D_X2 /NDF WX2/k1 WX2/k2 WX2/k3 WX2/k4 WX2/k5 WX2/k6 WX2/k7 WX2/k8 WX2/k9 WX2/k10 WX2/k11 WX2/k12 WX2/k13 WX2/k14 WX2/k15 WX2/k16 WX2/k17 WX2/k18 WX2/k19 GAMMA3 LOGOC3  LOGOCF  SYMS NU T_EN   MT_EB     T_X2   NDF  T_EN 2   MT_E2B   T_X2 2 NDF  EVAB    EVB     EVDENCE EVAB2   FUDGE1  FUDGE2  
20    1.036    1.331    1.903    1.535    0.948     3.92    1.395    1.002    1.103   0.9169   0.9162    1.096   0.7273     1.65    1.174    1.085    2.134    3.453    1.946 0.055454   16.98 1.104e+04 11413  97.83  99.25  99.04  95.55  96.85  99.48  99.46   98.7  99.27   98.8  97.78  98.75  95.51  98.82  96.52  93.62  99.79  98.91  86.64    371   335.1  -473.7    1  0   16.978    16978 1.104e+04 11413   16.978    16978 1.104e+04 11413   16397   16345   16340   16732 0.0015876   12775 
