C(%) Mn(%) Si(%) S(%) P(%) Ti(ppm) B(ppm) Al(ppm) N(ppm) O(ppm) Cr(%) Ni(%) Mo(%) V(ppm) Cu(%) Nb(ppm) Temp Predicted Pred-err Pred+err
0.0702000 1.4708000 0.3776000 0.0066000 0.0085000 231.4308014 55.9723015 47.1304016 111.6443024 368.5098877 0.0300000 0.0300000 0.0050000 5.0000000 0.0300000 5.0000000 -5.0 212.977234 202.117310 223.837143
0.0702000 1.4708000 0.3776000 0.0066000 0.0085000 231.4308014 55.9723015 47.1304016 111.6443024 368.5098877 0.0300000 0.0300000 0.0050000 5.0000000 0.0300000 5.0000000 0.0 214.376572 203.743454 225.009674
0.0702000 1.4708000 0.3776000 0.0066000 0.0085000 231.4308014 55.9723015 47.1304016 111.6443024 368.5098877 0.0300000 0.0300000 0.0050000 5.0000000 0.0300000 5.0000000 5.0 215.021866 204.261139 225.782608
0.0702000 1.4708000 0.3776000 0.0066000 0.0085000 231.4308014 55.9723015 47.1304016 111.6443024 368.5098877 0.0300000 0.0300000 0.0050000 5.0000000 0.0300000 5.0000000 10.0 215.022583 203.899765 226.145401
0.0702000 1.4708000 0.3776000 0.0066000 0.0085000 231.4308014 55.9723015 47.1304016 111.6443024 368.5098877 0.0300000 0.0300000 0.0050000 5.0000000 0.0300000 5.0000000 15.0 214.475754 202.839325 226.112183
0.0702000 1.4708000 0.3776000 0.0066000 0.0085000 231.4308014 55.9723015 47.1304016 111.6443024 368.5098877 0.0300000 0.0300000 0.0050000 5.0000000 0.0300000 5.0000000 20.0 213.469803 201.205521 225.734085
0.0702000 1.4708000 0.3776000 0.0066000 0.0085000 231.4308014 55.9723015 47.1304016 111.6443024 368.5098877 0.0300000 0.0300000 0.0050000 5.0000000 0.0300000 5.0000000 25.0 212.086945 199.087982 225.086166
0.0702000 1.4708000 0.3776000 0.0066000 0.0085000 231.4308014 55.9723015 47.1304016 111.6443024 368.5098877 0.0300000 0.0300000 0.0050000 5.0000000 0.0300000 5.0000000 30.0 210.404633 196.562943 224.246323
0.0702000 1.4708000 0.3776000 0.0066000 0.0085000 231.4308014 55.9723015 47.1304016 111.6443024 368.5098877 0.0300000 0.0300000 0.0050000 5.0000000 0.0300000 5.0000000 35.0 208.494308 193.705933 223.282913
0.0702000 1.4708000 0.3776000 0.0066000 0.0085000 231.4308014 55.9723015 47.1304016 111.6443024 368.5098877 0.0300000 0.0300000 0.0050000 5.0000000 0.0300000 5.0000000 40.0 206.423126 190.596786 222.249466
